date,store_id,product_id,category,region,inventory_level,units_sold,baseline_ma_30,ml_forecast,safety_stock,reorder_point,recommended_order,stock_status,price,discount,holiday_promotion,weather_condition
2023-04-25,S001,P0016,Electronics,East,298,153,142.3,150.07,177.0,462.0,164.0,⚠️ Reorder Needed,96.1,0,0,Snowy
2023-04-26,S001,P0016,Electronics,East,317,129,141.4,128.29,177.0,460.0,143.0,⚠️ Reorder Needed,29.08,10,0,Sunny
2023-04-27,S001,P0016,Electronics,East,417,297,144.2,292.06,177.0,465.0,48.0,⚠️ Reorder Needed,44.31,0,1,Cloudy
2023-04-28,S001,P0016,Clothing,North,185,32,143.8,24.46,177.0,465.0,280.0,⚠️ Reorder Needed,86.09,20,0,Cloudy
2023-04-29,S001,P0016,Groceries,North,97,59,144.9,60.47,177.0,467.0,370.0,🔴 Critical Stockout Risk,89.42,0,0,Rainy
2023-04-30,S001,P0016,Toys,West,456,103,143.8,109.78,177.0,465.0,9.0,⚠️ Reorder Needed,49.8,15,0,Cloudy
2023-05-01,S001,P0016,Toys,North,293,180,146.9,196.84,177.0,471.0,178.0,⚠️ Reorder Needed,28.99,10,0,Sunny
2023-05-02,S001,P0016,Groceries,South,202,202,150.0,216.31,177.0,477.0,275.0,⚠️ Reorder Needed,28.5,15,1,Sunny
2023-05-03,S001,P0016,Groceries,East,235,179,151.2,177.83,177.0,479.0,244.0,⚠️ Reorder Needed,60.58,15,1,Sunny
2023-05-04,S001,P0016,Groceries,East,344,113,151.9,108.31,177.0,481.0,137.0,⚠️ Reorder Needed,72.53,10,1,Rainy
2023-05-05,S001,P0016,Groceries,East,374,183,156.1,201.85,177.0,489.0,115.0,⚠️ Reorder Needed,89.63,10,1,Rainy
2023-05-06,S001,P0016,Clothing,West,189,172,159.7,172.87,177.0,496.0,307.0,⚠️ Reorder Needed,55.72,0,1,Cloudy
2023-05-07,S001,P0016,Electronics,West,205,52,154.7,60.8,177.0,486.0,281.0,⚠️ Reorder Needed,23.15,10,1,Sunny
2023-05-08,S001,P0016,Groceries,East,169,134,154.2,148.57,177.0,485.0,316.0,🔴 Critical Stockout Risk,13.91,20,1,Snowy
2023-05-09,S001,P0016,Groceries,East,298,80,144.5,75.03,177.0,466.0,168.0,⚠️ Reorder Needed,26.46,5,0,Sunny
2023-05-10,S001,P0016,Furniture,West,278,102,137.3,121.87,177.0,452.0,174.0,⚠️ Reorder Needed,15.12,0,1,Rainy
2023-05-11,S001,P0016,Toys,East,281,54,138.0,58.75,177.0,453.0,172.0,⚠️ Reorder Needed,19.07,0,1,Sunny
2023-05-12,S001,P0016,Toys,West,205,73,125.6,91.99,177.0,428.0,223.0,⚠️ Reorder Needed,69.14,0,1,Snowy
2023-05-13,S001,P0016,Toys,South,284,70,126.1,63.71,177.0,429.0,145.0,⚠️ Reorder Needed,49.48,10,1,Rainy
2023-05-14,S001,P0016,Clothing,North,79,11,122.5,8.26,177.0,422.0,343.0,🔴 Critical Stockout Risk,27.42,5,0,Snowy
2023-05-15,S001,P0016,Clothing,West,390,347,126.1,339.88,177.0,429.0,39.0,⚠️ Reorder Needed,33.02,5,0,Sunny
2023-05-16,S001,P0016,Electronics,East,84,7,120.0,15.73,177.0,417.0,333.0,🔴 Critical Stockout Risk,73.36,5,1,Sunny
2023-05-17,S001,P0016,Groceries,East,106,55,115.6,48.02,177.0,408.0,302.0,🔴 Critical Stockout Risk,12.59,0,0,Sunny
2023-05-18,S001,P0016,Toys,South,277,82,116.2,97.63,177.0,409.0,132.0,⚠️ Reorder Needed,40.59,0,1,Sunny
2023-05-19,S001,P0016,Furniture,West,384,214,122.4,213.67,177.0,422.0,38.0,⚠️ Reorder Needed,99.95,15,1,Rainy
2023-05-20,S001,P0016,Groceries,West,143,99,121.5,93.8,177.0,420.0,277.0,🔴 Critical Stockout Risk,66.73,5,1,Sunny
2023-05-21,S001,P0016,Clothing,North,160,22,113.6,35.88,177.0,404.0,244.0,🔴 Critical Stockout Risk,83.39,20,0,Rainy
2023-05-22,S001,P0016,Groceries,North,258,45,112.7,55.21,177.0,402.0,144.0,⚠️ Reorder Needed,80.41,10,1,Sunny
2023-05-23,S001,P0016,Electronics,East,408,274,118.6,269.44,177.0,414.0,6.0,⚠️ Reorder Needed,20.66,15,0,Snowy
2023-05-24,S001,P0016,Electronics,West,63,49,119.1,53.92,177.0,415.0,352.0,🔴 Critical Stockout Risk,96.73,20,1,Cloudy
2023-05-25,S001,P0016,Toys,West,97,78,116.6,95.45,177.0,410.0,313.0,🔴 Critical Stockout Risk,18.41,5,0,Cloudy
2023-05-26,S001,P0016,Toys,East,332,328,123.2,321.2,177.0,423.0,91.0,⚠️ Reorder Needed,81.67,20,0,Rainy
2023-05-27,S001,P0016,Groceries,West,92,59,115.3,73.09,177.0,408.0,316.0,🔴 Critical Stockout Risk,71.15,15,0,Snowy
2023-05-28,S001,P0016,Clothing,East,63,34,115.3,51.23,177.0,408.0,345.0,🔴 Critical Stockout Risk,77.54,5,1,Rainy
2023-05-29,S001,P0016,Toys,North,72,47,114.9,47.4,177.0,407.0,335.0,🔴 Critical Stockout Risk,86.0,20,0,Rainy
2023-05-30,S001,P0016,Furniture,West,348,1,111.5,5.35,177.0,400.0,52.0,⚠️ Reorder Needed,87.93,15,0,Rainy
2023-05-31,S001,P0016,Furniture,West,218,89,108.5,81.91,177.0,394.0,176.0,⚠️ Reorder Needed,22.5,5,0,Rainy
2023-06-01,S001,P0016,Clothing,North,428,133,106.2,126.43,177.0,389.0,0.0,✅ Healthy Stock,82.94,5,1,Sunny
2023-06-02,S001,P0016,Clothing,South,345,82,103.0,100.09,177.0,383.0,38.0,⚠️ Reorder Needed,75.09,5,0,Sunny
2023-06-03,S001,P0016,Groceries,North,147,56,101.1,51.48,177.0,379.0,232.0,🔴 Critical Stockout Risk,21.49,0,1,Rainy
2023-06-04,S001,P0016,Electronics,East,217,93,98.1,83.16,177.0,373.0,156.0,⚠️ Reorder Needed,46.28,0,1,Cloudy
2023-06-05,S001,P0016,Toys,West,286,14,92.8,16.95,177.0,363.0,77.0,⚠️ Reorder Needed,65.31,0,1,Snowy
2023-06-06,S001,P0016,Toys,East,490,318,101.7,316.03,177.0,380.0,0.0,✅ Healthy Stock,92.36,10,1,Cloudy
2023-06-07,S001,P0016,Groceries,East,286,212,104.3,221.89,177.0,386.0,100.0,⚠️ Reorder Needed,56.26,20,0,Rainy
2023-06-08,S001,P0016,Toys,South,59,54,103.4,63.79,177.0,384.0,325.0,🔴 Critical Stockout Risk,61.52,20,1,Cloudy
2023-06-09,S001,P0016,Electronics,East,399,255,108.5,269.43,177.0,394.0,0.0,✅ Healthy Stock,41.72,5,0,Sunny
2023-06-10,S001,P0016,Electronics,East,439,127,110.9,122.31,177.0,399.0,0.0,✅ Healthy Stock,17.66,0,1,Snowy
2023-06-11,S001,P0016,Clothing,South,97,63,110.6,80.56,177.0,398.0,301.0,🔴 Critical Stockout Risk,81.57,15,1,Sunny
2023-06-12,S001,P0016,Groceries,East,154,73,110.7,77.67,177.0,398.0,244.0,🔴 Critical Stockout Risk,12.46,20,0,Cloudy
2023-06-13,S001,P0016,Electronics,West,162,113,114.1,106.9,177.0,405.0,243.0,🔴 Critical Stockout Risk,95.41,10,1,Rainy
2023-06-14,S001,P0016,Clothing,North,339,113,106.3,124.33,177.0,390.0,51.0,⚠️ Reorder Needed,39.12,5,0,Sunny
2023-06-15,S001,P0016,Toys,South,176,148,111.0,147.94,177.0,399.0,223.0,🔴 Critical Stockout Risk,61.14,20,1,Cloudy
2023-06-16,S001,P0016,Toys,South,118,63,111.3,80.82,177.0,400.0,282.0,🔴 Critical Stockout Risk,65.49,15,0,Rainy
2023-06-17,S001,P0016,Electronics,East,340,19,109.2,12.94,177.0,395.0,55.0,⚠️ Reorder Needed,64.89,0,1,Snowy
2023-06-18,S001,P0016,Clothing,West,392,272,111.1,274.7,177.0,399.0,7.0,⚠️ Reorder Needed,38.08,5,1,Rainy
2023-06-19,S001,P0016,Electronics,South,328,157,113.0,175.12,177.0,403.0,75.0,⚠️ Reorder Needed,55.86,20,0,Rainy
2023-06-20,S001,P0016,Toys,East,196,51,114.0,50.05,177.0,405.0,209.0,⚠️ Reorder Needed,31.11,0,1,Rainy
2023-06-21,S001,P0016,Toys,East,209,113,116.3,129.97,177.0,410.0,201.0,⚠️ Reorder Needed,27.49,15,1,Snowy
2023-06-22,S001,P0016,Furniture,East,366,326,118.0,320.42,177.0,413.0,47.0,⚠️ Reorder Needed,29.54,20,0,Rainy
2023-06-23,S001,P0016,Clothing,West,436,271,125.4,278.5,177.0,428.0,0.0,✅ Healthy Stock,91.76,20,1,Snowy
2023-06-24,S001,P0016,Groceries,East,385,17,123.4,21.47,177.0,424.0,39.0,⚠️ Reorder Needed,17.91,5,0,Snowy
2023-06-25,S001,P0016,Groceries,South,230,30,113.4,30.69,177.0,404.0,174.0,⚠️ Reorder Needed,92.4,0,1,Snowy
2023-06-26,S001,P0016,Toys,West,192,67,113.7,59.28,177.0,404.0,212.0,⚠️ Reorder Needed,95.46,15,1,Sunny
2023-06-27,S001,P0016,Furniture,North,428,293,122.3,297.99,177.0,422.0,0.0,✅ Healthy Stock,68.76,20,0,Rainy
2023-06-28,S001,P0016,Toys,South,57,22,121.5,22.66,177.0,420.0,363.0,🔴 Critical Stockout Risk,55.28,5,0,Snowy
2023-06-29,S001,P0016,Electronics,East,154,48,123.1,55.31,177.0,423.0,269.0,🔴 Critical Stockout Risk,27.96,15,0,Cloudy
2023-06-30,S001,P0016,Clothing,South,203,180,126.1,199.35,177.0,429.0,226.0,⚠️ Reorder Needed,73.91,20,0,Cloudy
2023-07-01,S001,P0016,Toys,East,327,76,124.2,73.22,177.0,425.0,98.0,⚠️ Reorder Needed,80.54,20,0,Rainy
2023-07-02,S001,P0016,Groceries,West,341,201,128.2,215.16,177.0,433.0,92.0,⚠️ Reorder Needed,62.75,0,1,Cloudy
2023-07-03,S001,P0016,Electronics,East,351,255,134.8,251.05,177.0,447.0,96.0,⚠️ Reorder Needed,79.45,5,0,Rainy
2023-07-04,S001,P0016,Toys,South,435,27,132.6,41.13,177.0,442.0,7.0,⚠️ Reorder Needed,75.55,15,1,Sunny
2023-07-05,S001,P0016,Electronics,North,140,123,136.2,127.94,177.0,449.0,309.0,🔴 Critical Stockout Risk,59.63,10,1,Cloudy
2023-07-06,S001,P0016,Clothing,East,76,10,126.0,22.68,177.0,429.0,353.0,🔴 Critical Stockout Risk,95.12,15,1,Sunny
2023-07-07,S001,P0016,Furniture,North,467,373,131.3,379.23,177.0,440.0,0.0,✅ Healthy Stock,63.05,15,1,Cloudy
2023-07-08,S001,P0016,Furniture,West,485,191,135.9,205.7,177.0,449.0,0.0,✅ Healthy Stock,48.93,20,1,Cloudy
2023-07-09,S001,P0016,Clothing,East,161,151,132.4,165.15,177.0,442.0,281.0,🔴 Critical Stockout Risk,10.36,0,1,Rainy
2023-07-10,S001,P0016,Toys,East,290,62,130.3,63.09,177.0,438.0,148.0,⚠️ Reorder Needed,94.77,20,1,Sunny
2023-07-11,S001,P0016,Electronics,North,403,294,138.0,313.45,177.0,453.0,50.0,⚠️ Reorder Needed,25.98,15,0,Sunny
2023-07-12,S001,P0016,Clothing,South,276,177,141.4,173.64,177.0,460.0,184.0,⚠️ Reorder Needed,22.44,5,0,Sunny
2023-07-13,S001,P0016,Electronics,South,412,383,150.4,387.2,177.0,478.0,66.0,⚠️ Reorder Needed,32.9,10,0,Sunny
2023-07-14,S001,P0016,Toys,West,383,260,155.3,276.19,177.0,488.0,105.0,⚠️ Reorder Needed,11.55,20,1,Snowy
2023-07-15,S001,P0016,Furniture,East,342,178,156.3,184.86,177.0,490.0,148.0,⚠️ Reorder Needed,10.57,0,0,Sunny
2023-07-16,S001,P0016,Clothing,North,419,338,165.5,353.25,177.0,508.0,89.0,⚠️ Reorder Needed,62.39,15,0,Snowy
2023-07-17,S001,P0016,Electronics,South,438,276,174.1,266.11,177.0,525.0,87.0,⚠️ Reorder Needed,68.91,15,1,Snowy
2023-07-18,S001,P0016,Groceries,West,135,133,169.4,152.88,177.0,516.0,381.0,🔴 Critical Stockout Risk,20.7,15,1,Snowy
2023-07-19,S001,P0016,Clothing,South,331,199,170.8,195.32,177.0,519.0,188.0,⚠️ Reorder Needed,13.19,15,0,Sunny
2023-07-20,S001,P0016,Furniture,East,179,86,172.0,105.26,177.0,521.0,342.0,⚠️ Reorder Needed,45.0,10,1,Sunny
2023-07-21,S001,P0016,Toys,West,401,334,179.4,324.09,177.0,536.0,135.0,⚠️ Reorder Needed,72.19,10,0,Snowy
2023-07-22,S001,P0016,Electronics,South,155,84,171.3,98.81,177.0,520.0,365.0,🔴 Critical Stockout Risk,89.35,15,1,Rainy
2023-07-23,S001,P0016,Clothing,South,238,81,165.0,80.95,177.0,507.0,269.0,⚠️ Reorder Needed,12.02,15,0,Snowy
2023-07-24,S001,P0016,Furniture,West,144,19,165.0,21.2,177.0,507.0,363.0,🔴 Critical Stockout Risk,82.39,20,0,Snowy
2023-07-25,S001,P0016,Electronics,South,216,49,165.7,55.71,177.0,508.0,292.0,⚠️ Reorder Needed,89.99,10,0,Sunny
2023-07-26,S001,P0016,Furniture,West,364,102,166.8,105.03,177.0,511.0,147.0,⚠️ Reorder Needed,27.26,10,1,Cloudy
2023-07-27,S001,P0016,Clothing,North,127,59,159.0,52.69,177.0,495.0,368.0,🔴 Critical Stockout Risk,56.37,20,1,Snowy
2023-07-28,S001,P0016,Toys,North,275,167,163.9,163.51,177.0,505.0,230.0,⚠️ Reorder Needed,18.67,5,1,Snowy
2023-07-29,S001,P0016,Groceries,West,334,61,164.3,74.88,177.0,506.0,172.0,⚠️ Reorder Needed,16.21,5,0,Cloudy
2023-07-30,S001,P0016,Furniture,North,433,193,164.7,198.64,177.0,506.0,73.0,⚠️ Reorder Needed,56.42,0,0,Cloudy
2023-07-31,S001,P0016,Groceries,East,414,386,175.1,394.38,177.0,527.0,113.0,⚠️ Reorder Needed,94.44,15,0,Rainy
2023-08-01,S001,P0016,Electronics,East,104,74,170.8,80.97,177.0,519.0,415.0,🔴 Critical Stockout Risk,40.18,0,1,Sunny
2023-08-02,S001,P0016,Clothing,West,91,58,164.3,69.01,177.0,506.0,415.0,🔴 Critical Stockout Risk,18.57,15,1,Sunny
2023-08-03,S001,P0016,Clothing,North,303,101,166.7,97.8,177.0,510.0,207.0,⚠️ Reorder Needed,83.33,0,0,Snowy
2023-08-04,S001,P0016,Furniture,West,272,90,165.6,96.91,177.0,508.0,236.0,⚠️ Reorder Needed,93.09,5,0,Cloudy
2023-08-05,S001,P0016,Clothing,West,265,5,165.5,20.36,177.0,508.0,243.0,⚠️ Reorder Needed,74.11,20,0,Rainy
2023-08-06,S001,P0016,Electronics,East,325,268,162.0,258.8,177.0,501.0,176.0,⚠️ Reorder Needed,85.01,15,1,Sunny
2023-08-07,S001,P0016,Groceries,North,380,97,158.8,106.3,177.0,495.0,115.0,⚠️ Reorder Needed,51.55,0,1,Cloudy
2023-08-08,S001,P0016,Toys,South,61,33,154.9,43.15,177.0,487.0,426.0,🔴 Critical Stockout Risk,54.18,0,0,Sunny
2023-08-09,S001,P0016,Furniture,West,221,34,154.0,45.19,177.0,485.0,264.0,⚠️ Reorder Needed,14.5,10,0,Rainy
2023-08-10,S001,P0016,Clothing,East,67,14,144.6,21.21,177.0,466.0,399.0,🔴 Critical Stockout Risk,33.83,20,1,Rainy
2023-08-11,S001,P0016,Furniture,West,140,64,140.9,65.47,177.0,459.0,319.0,🔴 Critical Stockout Risk,65.9,0,0,Sunny
2023-08-12,S001,P0016,Groceries,East,79,47,129.7,62.3,177.0,436.0,357.0,🔴 Critical Stockout Risk,81.09,5,1,Snowy
2023-08-13,S001,P0016,Electronics,South,129,92,124.1,86.79,177.0,425.0,296.0,🔴 Critical Stockout Risk,80.15,5,1,Rainy
2023-08-14,S001,P0016,Electronics,West,168,112,121.9,110.13,177.0,421.0,253.0,🔴 Critical Stockout Risk,17.87,5,1,Snowy
2023-08-15,S001,P0016,Furniture,East,349,336,121.8,326.79,177.0,421.0,72.0,⚠️ Reorder Needed,25.57,0,0,Sunny
2023-08-16,S001,P0016,Clothing,South,52,46,114.1,59.95,177.0,405.0,353.0,🔴 Critical Stockout Risk,83.44,5,1,Snowy
2023-08-17,S001,P0016,Toys,West,183,158,115.0,165.18,177.0,407.0,224.0,⚠️ Reorder Needed,35.03,15,1,Cloudy
2023-08-18,S001,P0016,Furniture,North,397,334,119.5,329.73,177.0,416.0,19.0,⚠️ Reorder Needed,25.16,0,0,Rainy
2023-08-19,S001,P0016,Electronics,West,101,68,118.9,68.88,177.0,415.0,314.0,🔴 Critical Stockout Risk,55.28,0,0,Cloudy
2023-08-20,S001,P0016,Furniture,North,289,242,115.8,240.2,177.0,409.0,120.0,⚠️ Reorder Needed,95.36,0,0,Cloudy
2023-08-21,S001,P0016,Groceries,South,343,19,113.6,22.72,177.0,404.0,61.0,⚠️ Reorder Needed,84.19,10,1,Rainy
2023-08-22,S001,P0016,Toys,North,176,24,111.7,24.98,177.0,400.0,224.0,🔴 Critical Stockout Risk,95.27,20,1,Sunny
2023-08-23,S001,P0016,Toys,West,470,73,113.5,91.71,177.0,404.0,0.0,✅ Healthy Stock,78.34,0,1,Sunny
2023-08-24,S001,P0016,Groceries,South,359,352,123.6,360.32,177.0,424.0,65.0,⚠️ Reorder Needed,78.22,15,0,Sunny
2023-08-25,S001,P0016,Electronics,East,469,415,134.1,420.76,177.0,445.0,0.0,✅ Healthy Stock,71.71,20,1,Snowy
2023-08-26,S001,P0016,Groceries,East,173,139,136.7,130.93,177.0,450.0,277.0,🔴 Critical Stockout Risk,51.1,5,0,Cloudy
2023-08-27,S001,P0016,Furniture,West,238,137,135.7,155.21,177.0,448.0,210.0,⚠️ Reorder Needed,11.19,5,1,Rainy
2023-08-28,S001,P0016,Groceries,North,493,131,138.1,125.74,177.0,453.0,0.0,✅ Healthy Stock,12.86,15,0,Snowy
2023-08-29,S001,P0016,Clothing,South,279,259,140.3,255.37,177.0,458.0,179.0,⚠️ Reorder Needed,26.22,10,0,Cloudy
2023-08-30,S001,P0016,Electronics,West,213,86,130.3,77.33,177.0,438.0,225.0,⚠️ Reorder Needed,19.32,15,0,Rainy
2023-08-31,S001,P0016,Clothing,East,69,3,127.9,7.5,177.0,433.0,364.0,🔴 Critical Stockout Risk,77.67,10,1,Sunny
2023-09-01,S001,P0016,Groceries,South,251,47,127.5,57.61,177.0,432.0,181.0,⚠️ Reorder Needed,80.61,0,1,Snowy
2023-09-02,S001,P0016,Furniture,East,425,38,125.4,44.36,177.0,428.0,3.0,⚠️ Reorder Needed,64.2,0,1,Snowy
2023-09-03,S001,P0016,Furniture,South,245,39,123.7,47.5,177.0,424.0,179.0,⚠️ Reorder Needed,62.48,20,1,Rainy
2023-09-04,S001,P0016,Furniture,North,220,122,127.6,137.25,177.0,432.0,212.0,⚠️ Reorder Needed,91.59,5,0,Cloudy
2023-09-05,S001,P0016,Groceries,North,189,172,124.4,164.24,177.0,426.0,237.0,⚠️ Reorder Needed,60.25,15,1,Sunny
2023-09-06,S001,P0016,Clothing,South,402,144,126.0,162.07,177.0,429.0,27.0,⚠️ Reorder Needed,13.45,20,0,Snowy
2023-09-07,S001,P0016,Toys,South,85,51,126.6,43.52,177.0,430.0,345.0,🔴 Critical Stockout Risk,28.77,10,1,Cloudy
2023-09-08,S001,P0016,Electronics,North,89,31,126.5,23.95,177.0,430.0,341.0,🔴 Critical Stockout Risk,10.83,20,0,Sunny
2023-09-09,S001,P0016,Electronics,North,247,224,133.5,237.8,177.0,444.0,197.0,⚠️ Reorder Needed,83.79,10,1,Sunny
2023-09-10,S001,P0016,Electronics,West,475,254,139.8,247.98,177.0,457.0,0.0,✅ Healthy Stock,53.96,10,0,Rainy
2023-09-11,S001,P0016,Furniture,South,370,24,139.1,25.3,177.0,455.0,85.0,⚠️ Reorder Needed,43.55,5,1,Sunny
2023-09-12,S001,P0016,Toys,South,346,325,146.8,322.41,177.0,471.0,125.0,⚠️ Reorder Needed,89.72,15,0,Snowy
2023-09-13,S001,P0016,Clothing,East,477,438,157.7,453.0,177.0,492.0,15.0,⚠️ Reorder Needed,23.53,0,0,Sunny
2023-09-14,S001,P0016,Electronics,West,418,250,154.8,249.35,177.0,487.0,69.0,⚠️ Reorder Needed,40.33,20,1,Rainy
2023-09-15,S001,P0016,Groceries,West,331,291,163.0,283.65,177.0,503.0,172.0,⚠️ Reorder Needed,98.2,5,1,Snowy
2023-09-16,S001,P0016,Clothing,West,329,63,159.8,63.32,177.0,497.0,168.0,⚠️ Reorder Needed,92.85,0,0,Snowy
2023-09-17,S001,P0016,Furniture,West,450,363,160.8,368.14,177.0,499.0,49.0,⚠️ Reorder Needed,80.65,5,0,Snowy
2023-09-18,S001,P0016,Clothing,East,272,138,163.1,145.86,177.0,503.0,231.0,⚠️ Reorder Needed,95.0,0,1,Snowy
2023-09-19,S001,P0016,Groceries,East,204,151,160.1,166.24,177.0,497.0,293.0,⚠️ Reorder Needed,95.7,5,0,Sunny
2023-09-20,S001,P0016,Furniture,North,363,76,162.0,83.38,177.0,501.0,138.0,⚠️ Reorder Needed,35.07,20,1,Sunny
2023-09-21,S001,P0016,Groceries,East,235,215,168.4,206.63,177.0,514.0,279.0,⚠️ Reorder Needed,97.44,10,1,Snowy
2023-09-22,S001,P0016,Clothing,West,281,73,168.4,81.99,177.0,514.0,233.0,⚠️ Reorder Needed,93.57,15,1,Snowy
2023-09-23,S001,P0016,Electronics,East,367,230,164.3,227.58,177.0,506.0,139.0,⚠️ Reorder Needed,90.76,0,0,Sunny
2023-09-24,S001,P0016,Furniture,East,424,20,151.1,31.86,177.0,479.0,55.0,⚠️ Reorder Needed,99.66,0,1,Rainy
2023-09-25,S001,P0016,Toys,East,238,168,152.1,187.85,177.0,481.0,243.0,⚠️ Reorder Needed,15.85,0,1,Snowy
2023-09-26,S001,P0016,Groceries,North,234,88,150.5,85.53,177.0,478.0,244.0,⚠️ Reorder Needed,69.12,15,0,Cloudy
2023-09-27,S001,P0016,Electronics,South,369,203,152.9,199.02,177.0,483.0,114.0,⚠️ Reorder Needed,70.97,5,1,Sunny
2023-09-28,S001,P0016,Electronics,West,263,7,144.5,26.73,177.0,466.0,203.0,⚠️ Reorder Needed,66.61,20,0,Sunny
2023-09-29,S001,P0016,Toys,East,382,82,144.3,96.91,177.0,466.0,84.0,⚠️ Reorder Needed,56.05,0,0,Sunny
2023-09-30,S001,P0016,Clothing,East,300,83,147.0,93.2,177.0,471.0,171.0,⚠️ Reorder Needed,70.12,15,1,Cloudy
2023-10-01,S001,P0016,Groceries,West,403,239,153.4,236.71,177.0,484.0,81.0,⚠️ Reorder Needed,76.21,15,1,Rainy
2023-10-02,S001,P0016,Groceries,West,376,195,158.6,189.94,177.0,494.0,118.0,⚠️ Reorder Needed,59.86,15,0,Cloudy
2023-10-03,S001,P0016,Groceries,South,219,99,160.6,104.47,177.0,498.0,279.0,⚠️ Reorder Needed,45.18,0,0,Snowy
2023-10-04,S001,P0016,Electronics,East,286,7,156.8,1.58,177.0,491.0,205.0,⚠️ Reorder Needed,57.74,5,0,Sunny
2023-10-05,S001,P0016,Clothing,East,245,29,152.0,32.13,177.0,481.0,236.0,⚠️ Reorder Needed,91.68,10,1,Cloudy
2023-10-06,S001,P0016,Groceries,North,75,50,148.9,46.99,177.0,475.0,400.0,🔴 Critical Stockout Risk,87.48,20,0,Snowy
2023-10-07,S001,P0016,Furniture,North,228,64,149.3,63.75,177.0,476.0,248.0,⚠️ Reorder Needed,25.97,20,0,Rainy
2023-10-08,S001,P0016,Toys,South,493,138,152.9,154.85,177.0,483.0,0.0,✅ Healthy Stock,35.47,15,0,Rainy
2023-10-09,S001,P0016,Toys,South,313,135,149.9,136.48,177.0,477.0,164.0,⚠️ Reorder Needed,27.72,20,1,Rainy
2023-10-10,S001,P0016,Toys,East,228,145,146.3,145.72,177.0,470.0,242.0,⚠️ Reorder Needed,28.01,5,1,Rainy
2023-10-11,S001,P0016,Furniture,South,223,186,151.7,200.07,177.0,480.0,257.0,⚠️ Reorder Needed,87.14,10,0,Cloudy
2023-10-12,S001,P0016,Electronics,South,422,349,152.5,362.4,177.0,482.0,60.0,⚠️ Reorder Needed,35.37,10,1,Sunny
2023-10-13,S001,P0016,Groceries,South,100,42,139.3,44.47,177.0,456.0,356.0,🔴 Critical Stockout Risk,76.0,15,1,Snowy
2023-10-14,S001,P0016,Toys,West,64,4,131.1,15.94,177.0,439.0,375.0,🔴 Critical Stockout Risk,39.86,20,0,Cloudy
2023-10-15,S001,P0016,Electronics,South,160,80,124.1,96.2,177.0,425.0,265.0,🔴 Critical Stockout Risk,37.46,20,1,Sunny
2023-10-16,S001,P0016,Clothing,East,268,113,125.7,118.55,177.0,428.0,160.0,⚠️ Reorder Needed,15.08,15,0,Snowy
2023-10-17,S001,P0016,Groceries,South,345,231,121.3,224.01,177.0,420.0,75.0,⚠️ Reorder Needed,53.65,5,0,Cloudy
2023-10-18,S001,P0016,Toys,West,267,42,118.1,50.24,177.0,413.0,146.0,⚠️ Reorder Needed,35.62,20,1,Sunny
2023-10-19,S001,P0016,Furniture,East,418,396,126.3,401.61,177.0,430.0,12.0,⚠️ Reorder Needed,89.61,10,1,Rainy
2023-10-20,S001,P0016,Toys,North,132,70,126.1,61.01,177.0,429.0,297.0,🔴 Critical Stockout Risk,72.17,20,0,Rainy
2023-10-21,S001,P0016,Groceries,South,386,221,126.3,227.28,177.0,430.0,44.0,⚠️ Reorder Needed,87.46,5,0,Cloudy
2023-10-22,S001,P0016,Electronics,East,483,132,128.3,148.99,177.0,434.0,0.0,✅ Healthy Stock,79.78,0,0,Cloudy
2023-10-23,S001,P0016,Groceries,South,497,465,136.1,482.66,177.0,449.0,0.0,✅ Healthy Stock,22.17,10,1,Cloudy
2023-10-24,S001,P0016,Electronics,West,477,246,143.6,244.58,177.0,464.0,0.0,✅ Healthy Stock,70.17,5,0,Sunny
2023-10-25,S001,P0016,Groceries,East,72,8,138.3,27.36,177.0,454.0,382.0,🔴 Critical Stockout Risk,51.96,15,0,Rainy
2023-10-26,S001,P0016,Electronics,West,366,314,145.8,328.27,177.0,469.0,103.0,⚠️ Reorder Needed,81.44,20,0,Snowy
2023-10-27,S001,P0016,Clothing,North,493,202,145.8,213.37,177.0,469.0,0.0,✅ Healthy Stock,58.2,20,1,Sunny
2023-10-28,S001,P0016,Toys,West,208,142,150.3,141.21,177.0,478.0,270.0,⚠️ Reorder Needed,56.8,0,1,Snowy
2023-10-29,S001,P0016,Electronics,West,351,100,150.9,118.48,177.0,479.0,128.0,⚠️ Reorder Needed,19.1,5,0,Rainy
2023-10-30,S001,P0016,Clothing,East,180,180,154.1,186.79,177.0,485.0,305.0,⚠️ Reorder Needed,75.38,20,0,Snowy
2023-10-31,S001,P0016,Furniture,West,475,153,151.3,143.73,177.0,480.0,5.0,⚠️ Reorder Needed,49.09,15,1,Snowy
2023-11-01,S001,P0016,Groceries,West,426,409,158.4,415.37,177.0,494.0,68.0,⚠️ Reorder Needed,98.75,20,1,Snowy
2023-11-02,S001,P0016,Furniture,West,354,259,163.7,266.18,177.0,504.0,150.0,⚠️ Reorder Needed,16.62,15,1,Rainy
2023-11-03,S001,P0016,Clothing,East,224,209,170.5,227.17,177.0,518.0,294.0,⚠️ Reorder Needed,37.14,20,1,Cloudy
2023-11-04,S001,P0016,Electronics,North,112,96,172.7,101.07,177.0,522.0,410.0,🔴 Critical Stockout Risk,64.62,10,0,Sunny
2023-11-05,S001,P0016,Electronics,East,259,207,177.9,208.43,177.0,533.0,274.0,⚠️ Reorder Needed,25.64,20,0,Cloudy
